Label,Area,Remove
L30-MA01,2643714.002,FALSE
L30-MA02,2641208.589,FALSE
L30-MA03,2612491.66,FALSE
L30-MA04,2650185.183,FALSE
L30-MA05B,2619578.982,FALSE
L30-MA07B,2555629.689,FALSE
L30-MA08,2610684.087,FALSE
L30-MA09,2443284.405,FALSE
L30-MA10,2534779.619,FALSE
L30-MA11,2596264.348,FALSE
L30-MA12,2713031.549,FALSE
L30-MA13,2689672.662,FALSE
L30-MA15,2632586.021,FALSE
L30-MA16,2662967.552,FALSE
L30-MA17,2573222.042,FALSE
L30-MA18,2522242.344,FALSE
L30-MA19,2501647.581,FALSE
L41-F01,3416099.318,FALSE
L41-F02,3294413.202,FALSE
L41-F03,3260144.197,FALSE
L41-F04,3373408.586,FALSE
L41-F05,3226590.052,FALSE
L41-F06,3415598.916,FALSE
L41-F07,3215856.946,FALSE
L41-F08,3307951.281,FALSE
L41-F09,3162810.964,FALSE
L41-F10,3140412.031,FALSE
L41-F11,3301156.711,FALSE
L41-F12,3358828.856,FALSE
L41-F13,3066379.815,FALSE
L41-F14,3635380.782,FALSE
L41-F15,3246044.444,FALSE
L41-F16,3256488.201,FALSE
L41-F17,3363584.374,FALSE
L41-F18,3124324.288,FALSE
L41-F19,3374906.387,FALSE
L41-F20,3106292.806,FALSE
L41-F21,3452073.774,FALSE
L41-F22,3305544.587,FALSE
L41-F23,3065511.771,FALSE
L41-F24,3321577.865,FALSE
L41-F26,3452846.503,FALSE
L41-F27,3271374.3,FALSE
L41-F28,3162320.774,FALSE
L41-F29,3194962.623,FALSE
L41-F30,3300826.514,FALSE
L41-F31,3301190.752,FALSE
L41-F32,3121223.159,FALSE
L41-F33,3077960.54,FALSE
L41-F34,3294488.092,FALSE
L41-F35,3183933.361,FALSE
L41-F36,3261883.689,FALSE
L41-F38,3319674.977,FALSE
L41-F39,3121791.642,FALSE
L41-F40,3301796.68,FALSE
L41-F41,3139761.85,FALSE
L41-F42,3147019.376,FALSE
L41-F43,3137644.504,FALSE
L41-F44,3086593.32,FALSE
L41-F45,3282662.273,FALSE
L41-F46,3128565.788,FALSE
L41-F47,2939618.197,FALSE
L41-F48,3040273.825,FALSE
L41-F49,3273409.948,FALSE
L41-F50,3112181.888,FALSE
L41-F51,3162681.608,FALSE
L41-F52,3193781.403,FALSE
L41-F53,3007781.757,FALSE
L41-F54,3088734.494,FALSE
L41-F55,3091508.83,FALSE
L41-M01,2728629.104,FALSE
L41-M02,2400100.08,FALSE
L41-M03,2870133.849,FALSE
L41-M04,3024094.171,FALSE
L41-M06,2972685.557,FALSE
L41-M07,3191255.566,FALSE
L41-M08,2716428.834,FALSE
L41-M09,2770506.257,FALSE
L41-M10,2741401.261,FALSE
L41-M11,2649463.515,FALSE
L41-M12,2792357.13,FALSE
L41-M13,2725051.402,FALSE
L41-M14,2548498.114,FALSE
L41-M15,2819327.76,FALSE
L41-M16,2813006.359,FALSE
L41-M17,2574791.329,FALSE
L41-M18,3114973.244,FALSE
L41-M19,2621512.507,FALSE
L41-M20,2817846.979,FALSE
L41-M21,2739685.598,FALSE
L41-M22,2850996.038,FALSE
L41-M23,2626843.316,FALSE
L41-M24,2701532.523,FALSE
L41-M25,2954769.815,FALSE
L41-M26,2887923.639,FALSE
L41-M27,2667828.597,FALSE
L41-M28,2727481.924,FALSE
L41-M29,3073950.518,FALSE
L41-M30,2696388.938,FALSE
L41-M31,2881282.254,FALSE
L41-M32,2665758.909,FALSE
L41-M33,2652295.72,FALSE
L41-M34,2653054.833,FALSE
L41-M35,2731335.358,FALSE
L41-M36,3044872.755,FALSE
L41-M37,2818609.496,FALSE
L41-M38,2563486.336,FALSE
L41-M39,2797677.728,FALSE
L41-M40,2689693.087,FALSE
L41-M41,3256328.209,FALSE
L41-M42,2574243.27,FALSE
L41-M43,2793221.77,FALSE
L41-M44,2764937.16,FALSE
L41-M45,2827613.322,FALSE
L41-M46,2984096.077,FALSE
L41-M47,2855751.556,FALSE
L41-M48,2734797.32,FALSE
L41-M49,2810664.343,FALSE
L41-M50,2621638.458,FALSE
L41-M51,2901645.539,FALSE
L41-M52,2687916.15,FALSE
L41-M53,2699296.034,FALSE
L41-M54,2607262.973,FALSE
L41-M55,2683596.356,FALSE
C48-F01,3012826.623,
C48-F02,2900307.73,
C48-F03,2487833.771,
C48-F04,3063979.929,
C48-F05,2509129.778,
C48-F06,3156680.192,
C48-F07,2995829.986,
C48-F08,3025939.189,
C48-F09,2450531.719,
C48-F10,2557130.894,
C48-F11,3040154.682,
C48-F12,3134509.334,
C48-F13,3057073.025,
C48-F14,2990417.478,
C48-F15,3034640.051,
C48-F16,3068585.667,
C48-F17,3023341.866,
C48-F18,2448485.859,
C48-F19,2997977.969,
C48-F20,2599249.738,
C48-F21,2504387.876,
C48-F22,3066025.789,
C48-F23,3056667.938,
C48-F24,2981379.611,
C48-F25,3060943.478,
C48-F26,2777978.241,
C48-F27,3198557.345,
C48-F28,2673622.364,
C48-F29,2757458.368,
C48-F30,3059629.499,
C29-FB01,3025105.186,
C29-FB02,2955750.194,
C29-FB03,2921334.813,
C29-FB04,3132249.016,
C29-FB05,2999850.22,
C29-FB06,2670225.079,
C29-FB07,3038326.684,
C29-FB08,3197702.918,
C29-FB09,3041798.859,
C29-FB10,2996371.237,
C29-FB11,3063224.221,
C29-FB12,3042166.501,
C29-FB13,2916569.083,
C29-FB14,3034258.793,
C29-FB15,2877350.526,
C29-FB16,2876349.723,
C29-FB17,3037696.927,
C29-FB18,3145235.631,
C29-FB19,2967501.123,
C29-FB20,3089633.175,
C29-FB21,2833308.37,
C29-FB22,3121747.389,
C29-FB23,2982754.864,
C29-FB24,3240523.005,
C29-FB25,2906047.031,
C29-FB26,2941153.443,
C29-FB27,2966013.535,
C29-FB28,3231910.649,
C29-FB29,2885922.033,
C29-FB30,3162848.409,
C29-FB31,3027385.929,
C29-FB32,3058101.061,
C29-FB33,2877793.058,
C29-FB34,3003788.756,
C29-FB35,2774472.025,
C29-FB36,3131282.254,
C29-MB01,2524489.046,
C29-MB02,2618411.378,
C29-MB03,2475058.21,
C29-MB04,2747909.887,
C29-MB05,2546959.464,
C29-MB06,2885864.163,
C29-MB07,2849263.354,
C29-MB08,2747634.155,
C29-MB09,2740451.519,
C29-MB10,2635673.534,
C29-MB11,2669741.697,
C29-MB12,2463749.813,
C29-MB13,2531933.797,
C29-MB14,2556896.012,
C29-MB15,2793334.105,
C29-MB16,2675566.101,
C29-MB17,2569933.688,
C29-MB18,2647366.594,
C29-MB19,2906424.885,
C29-MB20,2665595.512,
C29-MB21,2347915.333,
C29-MB22,2841648.398,
C29-MB23,2518943.778,
C29-MB24,2613989.461,
C29-MB25,2358638.227,
C29-MB26,2934239.73,
C29-MB27,2784864.721,
C29-MB28,2650940.891,
C29-MB29,2593496.821,
C29-MB30,2493852.208,
C29-MB31,2559581.841,
C29-MB32,2538469.656,
C29-MB33,2501201.645,
C29-MB34,2476276.875,
C29-MB35,2483868.003,
C08-MC01,2393775.275,
C08-MC02,2491704.225,
C08-MC03,2405430.89,
C08-MC04,2394561.621,
C08-MC05,2489607.304,
C08-MC06,2272290.001,
C08-MC06A,2445905.557,
C08-MC07,2440329.652,
C08-MC08,2358604.186,
C08-MC09,2311981.727,
C08-MC10,2183701.883,
C08-MC11,2506392.887,
C08-MC12,2473260.849,
C08-MC13,2518354.87,
C08-MC14,2388308.302,
C08-MC15,2488783.513,
C08-MC16,2348361.27,
C08-MC17,2462401.792,
C08-MC18,2431816.016,
C08-MC19,2348017.456,
C08-MC20,2440945.793,
C08-MC21,2400467.722,
C08-MC22,2443318.446,
C08-MC23,2392434.063,
C08-MC24,2350413.938,
C08-MC25,2397043.205,
C08-MC26,2280691.303,
C08-MC27,2508731.499,
C08-MC28,2361858.499,
C08-MC29,2435240.533,
C08-MC30,2409706.431,
C08-MC31,2518804.21,
C08-MC32,2341770.945,
C08-MC33,2465383.777,
C08-MC34,2278635.231,
C08-M01,2477066.625,
C08-M02,2611375.117,
C08-M03,2458960.254,
C08-M04,2531576.367,
C08-M05,2569385.629,
C08-M06,2480838.36,
C08-M07,2403711.823,
C08-M08,2440680.274,
C08-M09,2453612.424,
C08-M10,2288170.096,
C08-M11,2548593.429,
C08-M12,2687449.79,
C08-M13,2629205.757,
C08-M14,2439475.225,
C08-M15,2561549.407,
C08-M16,2453803.053,
C08-M17,2533891.151,
C08-M18,2537131.847,
C08-M19,2433041.489,
C08-M20,2537666.29,
C08-M21,2446160.864,
C08-M22,2514392.506,
C08-M23,2488511.186,
C08-M24,2541880.557,
C08-M25,2567435.084,
C08-M26,2419166.406,
C08-M27,2662497.787,
C08-M28,2480358.383,
C08-M29,2643826.337,
C08-M30,2464345.529,
C08-M31,2561120.491,
C08-M32,2430845.849,
C08-M33,2535191.514,
C08-M34,2437160.442,
C08-F01,3211220.572,
C08-F02,3031317.656,
C08-F03,2735250.065,
C08-F04,2997092.905,
C08-F05,2791989.488,
C08-F06,2767936.166,
C08-F07,2713494.506,
C08-F08,2779646.247,
C08-F09,2941061.532,
C08-F10,2830268.515,
C08-F11,2761774.758,
C08-F12,2732754.864,
C08-F13,3031923.585,
C08-F14,2870341.499,
C08-F15,2888584.033,
C08-F16,2934328.236,
C08-F17,2880005.719,
C08-F18,3012186.653,
C08-F19,2780681.091,
C08-F20,2780626.625,
C08-F21,2818463.12,
C08-F22,2803355.755,
C08-F23,2770673.057,
C08-F24,2767251.944,
C06-F56,2915918.901,
C06-F57,3053675.74,
C06-F58,3087294.563,
C06-F59,3122087.798,
C06-F60,3053454.474,
C06-F61,2962503.915,
C06-F62,3023433.777,
C06-F63,3017878.297,
C06-F64,3096805.599,
C08-F02,2651485.546,
C08-F03,2884393.595,
C08-F05,2760103.348,
C08-F06,2851561.117,
C08-F07,2664880.652,
C08-F08,3029115.208,
C08-F09,2795567.19,
C08-F10,2868898.163,
C08-F11,2801333.724,
C08-F12,2840947.155,
C08-F13,2957670.103,
C08-F14,2685557.114,
C08-F15,3040284.038,
C08-F16,2588676.625,
C08-F17,3030973.843,
C08-F19,2883004.725,
C08-F20,2741346.795,
C08-F21,2700358.111,
C08-F22,2883253.224,
C08-F23,2720098.446,
C08-F24,2654651.353,
C08-F25,2819052.028,
C08-F26,3156115.113,
C08-F28,3108791.411,
C08-F29,2764433.355,
C08-F01,2556562.411,
C08-F02,2680954.78,
C08-F03,2554070.615,
C08-F04,2434886.508,
C08-F06,2473999.537,
C08-F07,2851482.823,
C08-F08,2799049.577,
C08-F10,2477025.776,
C08-F12,2381387.781,
C08-F13,2280350.894,
C08-F14,2868435.206,
C08-F16,2609887.529,
C08-F17,2513728.707,
C08-F18,2532182.296,
C08-F19,2403105.895,
C08-M02,2253438.134,
C08-M03,2313979.929,
C08-M04,2252158.195,
C08-M05,2521796.408,
C08-M06,2477468.308,
C08-M07,2570614.507,
C08-M08,2189798.614,
C08-M09,2439706.703,
C08-M11,2515393.309,
C08-M12,2375148.078,
C08-M13,2335010.417,
C08-M14,2410676.598,
C08-M15,2472433.654,
C08-M17,2270257.758,
C08-M18,2293885.568,
C08-M19,2320648.548,
C08-M20,2485260.277,
C08-M21,2220248.226,
C08-M22,2493954.331,
C08-M23,2489232.854,
C08-M24,2485597.282,
C34-F01,2552048.583,
C34-F02,2710161.899,
C34-F03,2744808.758,
C34-F04,2672703.258,
C34-F05,2618693.918,
C34-F06,2743447.121,
C34-F07,2915112.131,
C34-F08,2579465.149,
C34-F09,2727580.643,
C34-F10,2604931.169,
C34-F11,2486015.986,
C34-F12,2619436.01,
C34-F13,2811038.793,
C34-F14,2589714.873,
C34-F15,2770707.098,
C34-F16,2640827.331,
C34-F17,2572929.29,
C34-F18,2662222.056,
C34-F19,2550462.276,
C34-F20,2699571.765,
C34-F21,2464505.521,
C34-F22,2593534.266,
C34-F23,2550748.22,
C34-F24,2733905.448,
C34-F25,2475071.826,
C34-F26,2610391.335,
C34-F27,2699394.752,
C34-F28,2702744.38,
C34-F29,2493150.965,
C34-F30,2585316.785,
C34-F31,2629617.652,
C34-F32,2592499.421,
C34-F33,2559857.573,
C34-F34,2675988.208,
C34-F35,2497852.017,
C34-F36,2742647.159,
C34-F37,2615017.497,
C34-F38a,2667859.234,
C34-F39,2606561.73,
C34-F40,2858798.219,
C34-F41,2757271.143,
C34-F42,2643462.099,
C34-F43,2694305.633,
C34-F44,2541032.938,
C34-F45,2592203.265,
C34-F46,2655713.43,
C34-F47,2695830.667,
C34-F48,2508152.803,
C34-F49,2743671.791,
C34-F50,2581987.582,
C34-F51,2504163.206,
C34-F52,2687691.48,
C34-F53,2659134.543,
C34-F54,2562744.244,
C34-M01,2433065.318,
C34-M02,2187953.595,
C34-M03,2344167.427,
C34-M04,2177397.503,
C34-M05,2184318.024,
C34-M06,2316907.45,
C34-M07,2319831.565,
C34-M08,2435536.689,
C34-M09,2239140.943,
C34-M10,2364231.152,
C34-M11,2366362.114,
C34-M12,2479885.214,
C34-M13,2169316.186,
C34-M14,2373476.668,
C34-M15,2404007.979,
C34-M16,2418363.04,
C34-M17,2265315.015,
C34-M18,2356051.116,
C34-M19,2370586.593,
C34-M20,2275357.089,
C34-M21,2296745.006,
C34-M22,2373343.909,
C34-M23,2374446.835,
C34-M24,2306119.879,
C34-M25,2423040.264,
C34-M26,2296414.809,
C34-M27,2370518.511,
C34-M28,2380495.908,
C34-M29,2604423.959,
C34-M30,2573504.582,
C34-M31,2442021.487,
C34-M32,2258234.501,
C34-M33,2223209.787,
C34-M34,2356677.469,
C34-M35,2263167.032,
C34-M36,2387807.9,
C34-M37,2283564.358,
C34-M38,2213235.795,
C34-M39,2288486.676,
C34-M40,2388155.118,
C34-M41,2341284.16,
C34-M42,2284592.394,
C34-M43,2274740.949,
C34-M44,2586446.944,
C34-M45,2388897.21,
C34-M46,2163638.159,
C34-M47,2236233.848,
C34-M48,2295148.487,
C34-M49,2299519.342,
C34-M50,2315586.661,
C34-M51,2324658.569,
C34-M52,2483878.215,
C34-M53,2233238.246,
C34-M54,2317033.401,
C48-F02,2900307.73,
C48-F03,2487833.771,
C48-F04,3063979.929,
C48-F05,2509129.778,
C48-F06,3156680.192,
C48-F07,2995829.986,
C48-F08,3025939.189,
C48-F09,2450531.719,
C48-F10,2557130.894,
C48-F11,3040154.682,
C48-F12,3134509.334,
C48-F13,3057073.025,
C48-F14,2990417.478,
C48-F16,3068585.667,
C48-F17,3023341.866,
C48-F18,2448485.859,
C48-F19,2997977.969,
C48-F20,2599249.738,
C48-F21,2504387.876,
C48-F22,3066025.789,
C48-F23,3056667.938,
C48-F24,2981379.611,
C48-F25,3060943.478,
C48-F26,2777978.241,
C48-F27,3198557.345,
C48-F28,2673622.364,
C48-F29,2757458.368,
C48-F30,3059629.499,
C48-MA48,2338336.215,
C48-MA49,2423840.225,
C48-MA50,2243338.19,
C48-MA51,2317649.542,
C48-MA52,2310582.645,
C48-MA53,2348391.906,
C48-MA54,2437473.618,
C48-MA55,2441064.936,
C48-MA56,2548065.794,
C48-MA57,2520564.126,
C48-MA58,2442310.835,
C48-MA59,2384131.48,
C48-MA60,2338703.858,
C48-MA61,2292316.281,
C48-MA62,2367448.019,
C48-MA64,2376199.943,
C48-MA65,2335354.23,
C48-MA66,2414101.115,
C48-MA67,2536001.688,
C48-MA68,2311889.816,
C48-MA01,2499829.795,
C48-MA02,2501341.213,
C48-MA03,2562730.627,
C48-MA04,2539245.789,
C48-MA05,2422924.524,
C48-MA06,2486227.039,
C48-MA07,2495802.753,
C48-MA08,2429651.012,
C48-MA09,2391389.006,
C48-MA10,2495969.554,
C48-MA11,2386374.777,
C48-MA12,2500891.872,
C48-MA13,2508173.227,
C48-MA14,2412913.087,
C48-MA15,2329230.266,
C48-MA16,2725847.96,
C48-MA17,2319351.588,
C48-MA18,2312740.84,
C48-MA19,2223734.018,
C48-MA20,2392716.602,
C48-MA21,2438014.869,
C48-MA22,2393380.401,
C48-MA23,2333199.439,
C48-MA24,2364874.525,
C48-MA25,2292898.381,
C48-MA26,2272419.357,
C48-MA27,2346192.862,
C48-MA28,2365153.661,
C48-MA29,2382197.955,
C48-MA30,2403078.662,
C48-MA31,2423693.849,
C48-MA32,2241554.445,
C48-MA33,2249121.744,
C48-MA34,2447590.583,
C48-MA35,2373878.351,
C48-MA36,2322639.942,
C48-MA37,2400025.19,
C48-MA38,2524060.13,
C48-MA39,2381993.709,
C48-MA40,2468958.075,
C48-MA41,2401196.198,
C48-MA42,2438474.422,
C48-MA43,2341835.623,
C48-MA44,2378409.199,
C48-MA45,2417205.648,
C48-MA47,2234068.844,
C48-FA01,3028264.185,
C48-FA02,2832733.078,
C48-FA03,2950157.269,
C48-FA04,2939359.486,
C48-FA05,3045788.456,
C48-FA07,2775350.281,
C48-FA08,3146301.112,
C48-FA10,2879045.765,
C48-FA11,2882861.753,
C48-FA13,2844749.527,
C48-FA14,2995492.981,
C48-FA15,3108287.605,
C48-FA16,2937330.646,
C48-FA17,2835524.435,
C48-FA18,2915830.394,
C48-FA19,2959453.847,
C48-FA20,2774284.8,
C48-FA23,2868258.194,
C48-FA26,2727883.607,
C48-FA27,2761590.937,
C48-FA28,2733976.934,
C48-FA29,2845729.906,
C48-FA30,2748018.818,
C48-FA32,2731025.585,
C48-FA33,2796326.303,
C48-FA34,2608277.393,
C48-FA36,2865599.597,
C48-FA37,2973417.437,
C48-FA38,2789085.797,
C48-FA39,2846206.479,
C48-FA40,2712326.902,
C48-FA41,2762448.768,
C48-FA42,2763286.175,
C48-FA44,2842553.887,
C48-FA45,2728336.352,
C48-FA46,2845692.461,
C48-FA47,2870729.565,
C48-FA49,2917382.661,
C48-FA50,2836181.425,
C48-FA51,2773158.045,
C48-FA52,2617451.424,
C48-FA53,2901985.948,
C48-FA54,2807393.009,
C48-FA55,2724864.177,
C48-FA56,2818238.45,
C48-FA57,2598255.743,
C48-FA58,2783213.736,
C48-FA59,2883225.991,
C48-FA60,2844443.158,
C48-FA61,2907847.796,
C48-FA62,2888175.542,
C48-FA63,2801745.619,
C48-FA65,2773852.48,
C48-FA66,2761458.177,
C48-FA67,2760365.463,
C48-FA68,2754438.937,
C48-FA69,2264188.26,
C48-M02,2477277.679,
C48-M03,2529285.413,
C48-M05,2392917.444,
C48-M06,2429879.087,
C48-M07,2504275.541,
C48-M08,2310701.788,
C48-M09,2410264.702,
C48-M11,2395708.8,
C48-M12,2445908.961,
C48-M13,2384400.403,
C48-M14,2409658.774,
C48-M15,2251368.445,
C48-M16,2578757.098,
C48-M17,2292714.56,
C48-M18,2236509.579,
C48-M19,2122823.082,
C48-M20,2367836.086,
C48-M21,2363574.162,
C48-M22,2366079.574,
C48-M23,2245758.5,
C48-M24,2292816.683,
C48-M25,2268981.223,
C48-M26,2344436.35,
C48-M27,2333601.122,
C48-M28,2380819.297,
C48-M29,2399497.556,
C48-M30,2400733.242,
C48-M31,2338564.29,
C48-M32,2309803.107,
C48-M33,2175617.162,
C48-M34,2443052.927,
C48-M35,2350158.631,
C48-M36,2436200.487,
C48-M37,2384601.245,
C48-M38,2396879.808,
C48-M39,2360207.514,
C48-M40,2414267.916,
C48-M41,2375992.293,
C48-M42,2503584.51,
C48-M43,2339057.883,
C48-M44,2431856.865,
C48-M45,2409168.584,
C48-M46,2333362.835,
C48-M48,2355077.545,
C48-M49,2164478.97,
C48-M50,2195177.081,
C48-M51,2291308.67,
C48-M52,2361085.77,
C48-M53,2339296.17,
C48-M54,2442406.149,
C48-M55,2426495.418,
C48-M56,2486737.653,
C48-M57,2535365.123,
C48-M58,2418311.978,
C48-M59,2366328.073,
C48-M60,2175943.955,
C48-M61,2232012.772,
C48-M62,2244628.341,
C48-F01,2927298.784,
C48-F02,2824934.301,
C48-F03,2985784.507,
C48-F04,2882340.927,
C48-F05,2960427.418,
C48-F06,2932833.839,
C48-F07,2823892.649,
C48-F08,2971677.946,
C48-F09,2905502.376,
C48-F10,2806174.344,
C48-F11,2898738.443,
C48-F13,2764348.252,
C48-F15,3006784.358,
C48-F17,2821438.297,
C48-F18,2791730.777,
C48-F19,2672492.205,
C48-F20A,2719335.93,
C48-F21,2656639.343,
C48-F22,2794927.22,
C48-F23,2861531.706,
C48-F25,2477968.71,
C48-F26,2688842.064,
C48-F27,2656942.307,
C48-F28,2840470.582,
C48-F29,2754547.868,
C25-F06,3001640.773,
C25-F07,2943345.679,
C25-F09,2965948.857,
C25-F10,2696627.225,
C25-F12,2939842.867,
C25-F13,2899157.147,
C25-F14,2783703.926,
C25-F15,3009664.22,
C25-F16,2843221.089,
C25-F17,2456386.759,
C25-F18,2874286.842,
C25-F19,2893625.495,
C25-F20,3034197.519,
C25-F21,2880502.716,
C25-F22,2915571.683,
C25-F23,2990665.977,
C25-F24,3083614.738,
C25-F25,2989883.035,
C25-F26,2832505.004,
C25-F27,2964457.864,
C25-F29,2964815.294,
C25-F30,3022953.8,
C25-F31,2930665.432,
C25-F32,2988875.424,
C25-F34,2809357.171,
C25-F35,2939737.34,
C25-F36,2998195.831,
C25-F37,3012700.671,
C25-F38,3115146.853,
C25-F39,3060027.777,
C25-F40,2887113.465,
C25-F41,2902670.171,
C25-F42,3029765.39,
C25-F43,2890306.505,
C25-F44,2995227.461,
C25-F45,2985794.72,
C25-F46,2879944.445,
C25-F47,3113815.852,
C25-F48,2976079.438,
C25-F49,2885312.7,
C25-F50,2852544.9,
C25-F51,2889516.755,
C25-F52,3039705.342,
C25-F53,2947427.186,
C25-F54,2945265.587,
C25-F55,2862038.916,
C25-M01,2555510.546,
C25-M02,2318156.752,
C25-M03,2898935.881,
C25-M04,2611051.729,
C25-M05,2519604.172,
C25-M06,2486751.27,
C25-M07,2455059.163,
C25-M08,2605390.722,
C25-M09,2387995.125,
C25-M10,2732639.125,
C25-M11,2282121.022,
C25-M12,2474064.215,
C25-M13,2596434.553,
C25-M14,2554938.658,
C25-M15,2440091.366,
C25-M16,2549818.902,
C25-M17,2576854.21,
C25-M18,2454936.616,
C25-M19,2491043.831,
C25-M20,2523655.043,
C25-M21,2463324.301,
C25-M22,2390892.009,
C25-M23,2575210.033,
C25-M24,2586286.951,
C25-M25,2400706.009,
